user_id,cluster,segment_label
USER_031364,1,MODERATE
USER_031365,2,AT_RISK
USER_031366,0,HIGH
USER_031367,0,HIGH
USER_031368,0,HIGH
USER_031369,0,HIGH
USER_031370,1,MODERATE
USER_031371,1,MODERATE
USER_031372,0,HIGH
USER_031373,0,HIGH
USER_031374,0,HIGH
USER_031375,1,MODERATE
USER_031376,1,MODERATE
USER_031377,3,OCCASIONAL
USER_031378,2,AT_RISK
USER_031379,3,OCCASIONAL
USER_031380,0,HIGH
USER_031381,0,HIGH
USER_031382,0,HIGH
USER_031383,0,HIGH
USER_031384,3,OCCASIONAL
USER_031385,0,HIGH
USER_031386,0,HIGH
USER_031387,3,OCCASIONAL
USER_031388,1,MODERATE
USER_031389,1,MODERATE
USER_031390,1,MODERATE
USER_031391,0,HIGH
USER_031392,2,AT_RISK
USER_031393,2,AT_RISK
USER_031394,3,OCCASIONAL
USER_031395,1,MODERATE
USER_031396,0,HIGH
USER_031397,1,MODERATE
USER_031398,0,HIGH
USER_031399,1,MODERATE
USER_031400,0,HIGH
USER_031401,1,MODERATE
USER_031402,0,HIGH
USER_031403,1,MODERATE
USER_031404,2,AT_RISK
USER_031405,3,OCCASIONAL
USER_031406,0,HIGH
USER_031407,1,MODERATE
USER_031408,2,AT_RISK
USER_031409,0,HIGH
USER_031410,2,AT_RISK
USER_031411,0,HIGH
USER_031412,3,OCCASIONAL
USER_031413,0,HIGH
USER_031414,0,HIGH
USER_031415,0,HIGH
USER_031416,0,HIGH
USER_031417,2,AT_RISK
USER_031418,3,OCCASIONAL
USER_031419,1,MODERATE
USER_031420,1,MODERATE
USER_031421,0,HIGH
USER_031422,2,AT_RISK
USER_031423,0,HIGH
USER_031424,3,OCCASIONAL
USER_031425,1,MODERATE
USER_031426,0,HIGH
USER_031427,1,MODERATE
USER_031428,2,AT_RISK
USER_031429,0,HIGH
USER_031430,1,MODERATE
USER_031431,2,AT_RISK
USER_031432,0,HIGH
USER_031433,2,AT_RISK
USER_031434,0,HIGH
USER_031435,0,HIGH
USER_031436,3,OCCASIONAL
USER_031437,1,MODERATE
USER_031438,3,OCCASIONAL
USER_031439,1,MODERATE
USER_031440,1,MODERATE
USER_031441,0,HIGH
USER_031442,0,HIGH
USER_031443,0,HIGH
USER_031444,3,OCCASIONAL
USER_031445,0,HIGH
USER_031446,2,AT_RISK
USER_031447,2,AT_RISK
USER_031448,2,AT_RISK
USER_031449,0,HIGH
USER_031450,0,HIGH
USER_031451,3,OCCASIONAL
USER_031452,0,HIGH
USER_031453,3,OCCASIONAL
USER_031454,0,HIGH
USER_031455,3,OCCASIONAL
USER_031456,0,HIGH
USER_031457,1,MODERATE
USER_031458,1,MODERATE
USER_031459,1,MODERATE
USER_031460,1,MODERATE
USER_031461,2,AT_RISK
USER_031462,0,HIGH
USER_031463,0,HIGH
USER_031464,0,HIGH
USER_031465,0,HIGH
USER_031466,0,HIGH
USER_031467,3,OCCASIONAL
USER_031468,2,AT_RISK
USER_031469,0,HIGH
USER_031470,3,OCCASIONAL
USER_031471,3,OCCASIONAL
USER_031472,2,AT_RISK
USER_031473,1,MODERATE
USER_031474,0,HIGH
USER_031475,1,MODERATE
USER_031476,2,AT_RISK
USER_031477,1,MODERATE
USER_031478,1,MODERATE
USER_031479,3,OCCASIONAL
USER_031480,1,MODERATE
USER_031481,3,OCCASIONAL
USER_031482,1,MODERATE
USER_031483,2,AT_RISK
USER_031484,1,MODERATE
USER_031485,0,HIGH
USER_031486,3,OCCASIONAL
USER_031487,2,AT_RISK
USER_031488,1,MODERATE
USER_031489,0,HIGH
USER_031490,1,MODERATE
USER_031491,0,HIGH
USER_031492,2,AT_RISK
USER_031493,0,HIGH
USER_031494,0,HIGH
USER_031495,0,HIGH
USER_031496,0,HIGH
USER_031497,0,HIGH
USER_031498,2,AT_RISK
USER_031499,3,OCCASIONAL
USER_031500,0,HIGH
USER_031501,1,MODERATE
USER_031502,0,HIGH
USER_031503,3,OCCASIONAL
USER_031504,0,HIGH
USER_031505,1,MODERATE
USER_031506,3,OCCASIONAL
USER_031507,2,AT_RISK
USER_031508,0,HIGH
USER_031509,3,OCCASIONAL
USER_031510,0,HIGH
USER_031511,1,MODERATE
USER_031512,0,HIGH
USER_031513,2,AT_RISK
USER_031514,1,MODERATE
USER_031515,0,HIGH
USER_031516,0,HIGH
USER_031517,0,HIGH
USER_031518,0,HIGH
USER_031519,0,HIGH
USER_031520,3,OCCASIONAL
USER_031521,2,AT_RISK
USER_031522,1,MODERATE
USER_031523,0,HIGH
USER_031524,0,HIGH
USER_031525,1,MODERATE
USER_031526,2,AT_RISK
USER_031527,2,AT_RISK
USER_031528,0,HIGH
USER_031529,0,HIGH
USER_031530,0,HIGH
USER_031531,0,HIGH
USER_031532,0,HIGH
USER_031533,0,HIGH
USER_031534,3,OCCASIONAL
USER_031535,0,HIGH
USER_031536,0,HIGH
USER_031537,0,HIGH
USER_031538,1,MODERATE
USER_031539,2,AT_RISK
USER_031540,1,MODERATE
USER_031541,2,AT_RISK
USER_031542,3,OCCASIONAL
USER_031543,0,HIGH
USER_031544,2,AT_RISK
USER_031545,1,MODERATE
USER_031546,0,HIGH
USER_031547,3,OCCASIONAL
USER_031548,1,MODERATE
USER_031549,0,HIGH
USER_031550,2,AT_RISK
USER_031551,0,HIGH
USER_031552,2,AT_RISK
USER_031553,3,OCCASIONAL
USER_031554,1,MODERATE
USER_031555,3,OCCASIONAL
USER_031556,0,HIGH
USER_031557,0,HIGH
USER_031558,1,MODERATE
USER_031559,2,AT_RISK
USER_031560,2,AT_RISK
USER_031561,0,HIGH
USER_031562,0,HIGH
USER_031563,0,HIGH
USER_031564,0,HIGH
USER_031565,2,AT_RISK
USER_031566,2,AT_RISK
USER_031567,2,AT_RISK
USER_031568,2,AT_RISK
USER_031569,0,HIGH
USER_031570,2,AT_RISK
USER_031571,0,HIGH
USER_031572,0,HIGH
USER_031573,0,HIGH
USER_031574,2,AT_RISK
USER_031575,0,HIGH
USER_031576,1,MODERATE
USER_031577,0,HIGH
USER_031578,3,OCCASIONAL
USER_031579,0,HIGH
USER_031580,1,MODERATE
USER_031581,0,HIGH
USER_031582,0,HIGH
USER_031583,2,AT_RISK
USER_031584,0,HIGH
USER_031585,2,AT_RISK
USER_031586,1,MODERATE
USER_031587,0,HIGH
USER_031588,0,HIGH
USER_031589,1,MODERATE
USER_031590,0,HIGH
USER_031591,0,HIGH
USER_031592,3,OCCASIONAL
USER_031593,0,HIGH
USER_031594,1,MODERATE
USER_031595,3,OCCASIONAL
USER_031596,0,HIGH
USER_031597,1,MODERATE
USER_031598,3,OCCASIONAL
USER_031599,0,HIGH
USER_031600,0,HIGH
USER_031601,0,HIGH
USER_031602,0,HIGH
USER_031603,1,MODERATE
USER_031604,2,AT_RISK
USER_031605,2,AT_RISK
USER_031606,2,AT_RISK
USER_031607,0,HIGH
USER_031608,0,HIGH
USER_031609,0,HIGH
USER_031610,0,HIGH
USER_031611,1,MODERATE
USER_031612,1,MODERATE
USER_031613,2,AT_RISK
USER_031614,3,OCCASIONAL
USER_031615,0,HIGH
USER_031616,3,OCCASIONAL
USER_031617,0,HIGH
USER_031618,0,HIGH
USER_031619,2,AT_RISK
USER_031620,3,OCCASIONAL
USER_031621,1,MODERATE
USER_031622,1,MODERATE
USER_031623,0,HIGH
USER_031624,1,MODERATE
USER_031625,1,MODERATE
USER_031626,1,MODERATE
USER_031627,0,HIGH
USER_031628,0,HIGH
USER_031629,2,AT_RISK
USER_031630,0,HIGH
USER_031631,0,HIGH
USER_031632,0,HIGH
USER_031633,1,MODERATE
USER_031634,0,HIGH
USER_031635,0,HIGH
USER_031636,1,MODERATE
USER_031637,3,OCCASIONAL
USER_031638,2,AT_RISK
USER_031639,0,HIGH
USER_031640,2,AT_RISK
USER_031641,0,HIGH
USER_031642,3,OCCASIONAL
USER_031643,0,HIGH
USER_031644,0,HIGH
USER_031645,0,HIGH
USER_031646,0,HIGH
USER_031647,0,HIGH
USER_031648,1,MODERATE
USER_031649,2,AT_RISK
USER_031650,3,OCCASIONAL
USER_031651,1,MODERATE
USER_031652,3,OCCASIONAL
USER_031653,1,MODERATE
USER_031654,1,MODERATE
USER_031655,1,MODERATE
USER_031656,1,MODERATE
USER_031657,0,HIGH
USER_031658,0,HIGH
USER_031659,0,HIGH
USER_031660,1,MODERATE
USER_031661,0,HIGH
USER_031662,3,OCCASIONAL
USER_031663,0,HIGH
USER_031664,0,HIGH
USER_031665,1,MODERATE
USER_031666,2,AT_RISK
USER_031667,2,AT_RISK
USER_031668,3,OCCASIONAL
USER_031669,2,AT_RISK
USER_031670,0,HIGH
USER_031671,0,HIGH
USER_031672,2,AT_RISK
USER_031673,0,HIGH
USER_031674,1,MODERATE
USER_031675,0,HIGH
USER_031676,3,OCCASIONAL
USER_031677,0,HIGH
USER_031678,2,AT_RISK
USER_031679,3,OCCASIONAL
USER_031680,0,HIGH
USER_031681,3,OCCASIONAL
USER_031682,0,HIGH
USER_031683,0,HIGH
USER_031684,1,MODERATE
USER_031685,1,MODERATE
USER_031686,0,HIGH
USER_031687,0,HIGH
USER_031688,1,MODERATE
USER_031689,1,MODERATE
USER_031690,2,AT_RISK
USER_031691,1,MODERATE
USER_031692,1,MODERATE
USER_031693,1,MODERATE
USER_031694,0,HIGH
USER_031695,1,MODERATE
USER_031696,1,MODERATE
USER_031697,0,HIGH
USER_031698,1,MODERATE
USER_031699,3,OCCASIONAL
USER_031700,2,AT_RISK
USER_031701,1,MODERATE
USER_031702,3,OCCASIONAL
USER_031703,1,MODERATE
USER_031704,3,OCCASIONAL
USER_031705,2,AT_RISK
USER_031706,0,HIGH
USER_031707,0,HIGH
USER_031708,0,HIGH
USER_031709,1,MODERATE
USER_031710,0,HIGH
USER_031711,0,HIGH
USER_031712,0,HIGH
USER_031713,0,HIGH
USER_031714,0,HIGH
USER_031715,1,MODERATE
USER_031716,0,HIGH
USER_031717,0,HIGH
USER_031718,1,MODERATE
USER_031719,3,OCCASIONAL
USER_031720,0,HIGH
USER_031721,0,HIGH
USER_031722,0,HIGH
USER_031723,0,HIGH
USER_031724,0,HIGH
USER_031725,0,HIGH
USER_031726,0,HIGH
USER_031727,1,MODERATE
USER_031728,1,MODERATE
USER_031729,1,MODERATE
USER_031730,1,MODERATE
USER_031731,3,OCCASIONAL
USER_031732,2,AT_RISK
USER_031733,0,HIGH
USER_031734,2,AT_RISK
USER_031735,2,AT_RISK
USER_031736,3,OCCASIONAL
USER_031737,0,HIGH
USER_031738,0,HIGH
USER_031739,0,HIGH
USER_031740,0,HIGH
USER_031741,1,MODERATE
USER_031742,3,OCCASIONAL
USER_031743,2,AT_RISK
USER_031744,1,MODERATE
USER_031745,0,HIGH
USER_031746,0,HIGH
USER_031747,0,HIGH
USER_031748,1,MODERATE
USER_031749,0,HIGH
USER_031750,0,HIGH
USER_031751,1,MODERATE
USER_031752,0,HIGH
USER_031753,0,HIGH
USER_031754,1,MODERATE
USER_031755,0,HIGH
USER_031756,0,HIGH
USER_031757,0,HIGH
USER_031758,1,MODERATE
USER_031759,1,MODERATE
USER_031760,0,HIGH
USER_031761,2,AT_RISK
USER_031762,2,AT_RISK
USER_031763,0,HIGH
USER_031764,1,MODERATE
USER_031765,2,AT_RISK
USER_031766,0,HIGH
USER_031767,1,MODERATE
USER_031768,0,HIGH
USER_031769,1,MODERATE
USER_031770,0,HIGH
USER_031771,0,HIGH
USER_031772,1,MODERATE
USER_031773,0,HIGH
USER_031774,0,HIGH
USER_031775,2,AT_RISK
USER_031776,0,HIGH
USER_031777,2,AT_RISK
USER_031778,0,HIGH
USER_031779,0,HIGH
USER_031780,2,AT_RISK
USER_031781,1,MODERATE
USER_031782,3,OCCASIONAL
USER_031783,1,MODERATE
USER_031784,1,MODERATE
USER_031785,0,HIGH
USER_031786,1,MODERATE
USER_031787,1,MODERATE
USER_031788,1,MODERATE
USER_031789,0,HIGH
USER_031790,0,HIGH
USER_031791,0,HIGH
USER_031792,3,OCCASIONAL
USER_031793,1,MODERATE
USER_031794,0,HIGH
USER_031795,3,OCCASIONAL
USER_031796,0,HIGH
USER_031797,1,MODERATE
USER_031798,1,MODERATE
USER_031799,2,AT_RISK
USER_031800,2,AT_RISK
USER_031801,1,MODERATE
USER_031802,0,HIGH
USER_031803,1,MODERATE
USER_031804,0,HIGH
USER_031805,1,MODERATE
USER_031806,0,HIGH
USER_031807,0,HIGH
USER_031808,1,MODERATE
USER_031809,3,OCCASIONAL
USER_031810,1,MODERATE
USER_031811,2,AT_RISK
USER_031812,0,HIGH
USER_031813,3,OCCASIONAL
USER_031814,2,AT_RISK
USER_031815,0,HIGH
USER_031816,3,OCCASIONAL
USER_031817,0,HIGH
USER_031818,0,HIGH
USER_031819,0,HIGH
USER_031820,0,HIGH
USER_031821,3,OCCASIONAL
USER_031822,1,MODERATE
USER_031823,0,HIGH
USER_031824,0,HIGH
USER_031825,0,HIGH
USER_031826,1,MODERATE
USER_031827,1,MODERATE
USER_031828,1,MODERATE
USER_031829,1,MODERATE
USER_031830,0,HIGH
USER_031831,2,AT_RISK
USER_031832,0,HIGH
USER_031833,0,HIGH
USER_031834,1,MODERATE
USER_031835,1,MODERATE
USER_031836,2,AT_RISK
USER_031837,0,HIGH
USER_031838,3,OCCASIONAL
USER_031839,3,OCCASIONAL
USER_031840,0,HIGH
USER_031841,1,MODERATE
USER_031842,3,OCCASIONAL
USER_031843,3,OCCASIONAL
USER_031844,0,HIGH
USER_031845,0,HIGH
USER_031846,3,OCCASIONAL
USER_031847,0,HIGH
USER_031848,2,AT_RISK
USER_031849,1,MODERATE
USER_031850,2,AT_RISK
USER_031851,2,AT_RISK
USER_031852,0,HIGH
USER_031853,3,OCCASIONAL
USER_031854,0,HIGH
USER_031855,1,MODERATE
USER_031856,1,MODERATE
USER_031857,3,OCCASIONAL
USER_031858,3,OCCASIONAL
USER_031859,1,MODERATE
USER_031860,2,AT_RISK
USER_031861,1,MODERATE
USER_031862,1,MODERATE
USER_031863,1,MODERATE
USER_031864,1,MODERATE
USER_031865,2,AT_RISK
USER_031866,0,HIGH
USER_031867,0,HIGH
USER_031868,3,OCCASIONAL
USER_031869,1,MODERATE
USER_031870,3,OCCASIONAL
USER_031871,0,HIGH
USER_031872,2,AT_RISK
USER_031873,0,HIGH
USER_031874,3,OCCASIONAL
USER_031875,3,OCCASIONAL
USER_031876,0,HIGH
USER_031877,1,MODERATE
USER_031878,1,MODERATE
USER_031879,2,AT_RISK
USER_031880,2,AT_RISK
USER_031881,0,HIGH
USER_031882,1,MODERATE
USER_031883,0,HIGH
USER_031884,0,HIGH
USER_031885,0,HIGH
USER_031886,1,MODERATE
USER_031887,0,HIGH
USER_031888,2,AT_RISK
USER_031889,2,AT_RISK
USER_031890,1,MODERATE
USER_031891,0,HIGH
USER_031892,0,HIGH
USER_031893,1,MODERATE
USER_031894,3,OCCASIONAL
USER_031895,0,HIGH
USER_031896,3,OCCASIONAL
USER_031897,3,OCCASIONAL
USER_031898,0,HIGH
USER_031899,2,AT_RISK
USER_031900,3,OCCASIONAL
USER_031901,1,MODERATE
USER_031902,0,HIGH
USER_031903,2,AT_RISK
USER_031904,0,HIGH
USER_031905,1,MODERATE
USER_031906,3,OCCASIONAL
USER_031907,2,AT_RISK
USER_031908,0,HIGH
USER_031909,1,MODERATE
USER_031910,1,MODERATE
USER_031911,0,HIGH
USER_031912,0,HIGH
USER_031913,1,MODERATE
USER_031914,0,HIGH
USER_031915,0,HIGH
USER_031916,0,HIGH
USER_031917,0,HIGH
USER_031918,0,HIGH
USER_031919,0,HIGH
USER_031920,0,HIGH
USER_031921,0,HIGH
USER_031922,1,MODERATE
USER_031923,3,OCCASIONAL
USER_031924,2,AT_RISK
USER_031925,1,MODERATE
USER_031926,3,OCCASIONAL
USER_031927,0,HIGH
USER_031928,0,HIGH
USER_031929,3,OCCASIONAL
USER_031930,0,HIGH
USER_031931,0,HIGH
USER_031932,0,HIGH
USER_031933,0,HIGH
USER_031934,0,HIGH
USER_031935,1,MODERATE
USER_031936,2,AT_RISK
USER_031937,0,HIGH
USER_031938,1,MODERATE
USER_031939,0,HIGH
USER_031940,1,MODERATE
USER_031941,1,MODERATE
USER_031942,2,AT_RISK
USER_031943,0,HIGH
USER_031944,2,AT_RISK
USER_031945,0,HIGH
USER_031946,0,HIGH
USER_031947,2,AT_RISK
USER_031948,1,MODERATE
USER_031949,0,HIGH
USER_031950,0,HIGH
USER_031951,0,HIGH
USER_031952,3,OCCASIONAL
USER_031953,2,AT_RISK
USER_031954,2,AT_RISK
USER_031955,1,MODERATE
USER_031956,0,HIGH
USER_031957,3,OCCASIONAL
USER_031958,0,HIGH
USER_031959,1,MODERATE
USER_031960,3,OCCASIONAL
USER_031961,3,OCCASIONAL
USER_031962,0,HIGH
USER_031963,3,OCCASIONAL
USER_031964,2,AT_RISK
USER_031965,2,AT_RISK
USER_031966,1,MODERATE
USER_031967,3,OCCASIONAL
USER_031968,0,HIGH
USER_031969,0,HIGH
USER_031970,0,HIGH
USER_031971,0,HIGH
USER_031972,0,HIGH
USER_031973,0,HIGH
USER_031974,1,MODERATE
USER_031975,2,AT_RISK
USER_031976,2,AT_RISK
USER_031977,2,AT_RISK
USER_031978,0,HIGH
USER_031979,3,OCCASIONAL
USER_031980,0,HIGH
USER_031981,2,AT_RISK
USER_031982,1,MODERATE
USER_031983,0,HIGH
USER_031984,0,HIGH
USER_031985,0,HIGH
USER_031986,3,OCCASIONAL
USER_031987,3,OCCASIONAL
USER_031988,0,HIGH
USER_031989,1,MODERATE
USER_031990,2,AT_RISK
USER_031991,0,HIGH
USER_031992,0,HIGH
USER_031993,0,HIGH
USER_031994,0,HIGH
USER_031995,1,MODERATE
USER_031996,0,HIGH
USER_031997,0,HIGH
USER_031998,0,HIGH
USER_031999,0,HIGH
USER_032000,0,HIGH
USER_032001,0,HIGH
USER_032002,2,AT_RISK
USER_032003,0,HIGH
USER_032004,0,HIGH
USER_032005,2,AT_RISK
USER_032006,0,HIGH
USER_032007,2,AT_RISK
USER_032008,0,HIGH
USER_032009,0,HIGH
USER_032010,0,HIGH
USER_032011,1,MODERATE
USER_032012,3,OCCASIONAL
USER_032013,1,MODERATE
USER_032014,0,HIGH
USER_032015,0,HIGH
USER_032016,1,MODERATE
USER_032017,3,OCCASIONAL
USER_032018,0,HIGH
USER_032019,0,HIGH
USER_032020,3,OCCASIONAL
USER_032021,0,HIGH
USER_032022,2,AT_RISK
USER_032023,3,OCCASIONAL
USER_032024,0,HIGH
USER_032025,3,OCCASIONAL
USER_032026,0,HIGH
USER_032027,0,HIGH
USER_032028,0,HIGH
USER_032029,3,OCCASIONAL
USER_032030,3,OCCASIONAL
USER_032031,2,AT_RISK
USER_032032,0,HIGH
USER_032033,0,HIGH
USER_032034,0,HIGH
USER_032035,1,MODERATE
USER_032036,0,HIGH
USER_032037,0,HIGH
USER_032038,1,MODERATE
USER_032039,0,HIGH
USER_032040,3,OCCASIONAL
USER_032041,1,MODERATE
USER_032042,0,HIGH
USER_032043,1,MODERATE
USER_032044,1,MODERATE
USER_032045,0,HIGH
USER_032046,0,HIGH
USER_032047,3,OCCASIONAL
USER_032048,1,MODERATE
USER_032049,0,HIGH
USER_032050,3,OCCASIONAL
USER_032051,0,HIGH
USER_032052,2,AT_RISK
USER_032053,1,MODERATE
USER_032054,0,HIGH
USER_032055,1,MODERATE
USER_032056,1,MODERATE
USER_032057,0,HIGH
USER_032058,1,MODERATE
USER_032059,2,AT_RISK
USER_032060,0,HIGH
USER_032061,0,HIGH
USER_032062,0,HIGH
USER_032063,2,AT_RISK
USER_032064,0,HIGH
USER_032065,0,HIGH
USER_032066,0,HIGH
USER_032067,1,MODERATE
USER_032068,1,MODERATE
USER_032069,2,AT_RISK
USER_032070,1,MODERATE
USER_032071,0,HIGH
USER_032072,0,HIGH
USER_032073,1,MODERATE
USER_032074,3,OCCASIONAL
USER_032075,0,HIGH
USER_032076,2,AT_RISK
USER_032077,0,HIGH
USER_032078,3,OCCASIONAL
USER_032079,0,HIGH
USER_032080,1,MODERATE
USER_032081,0,HIGH
USER_032082,2,AT_RISK
USER_032083,0,HIGH
USER_032084,2,AT_RISK
USER_032085,0,HIGH
USER_032086,0,HIGH
USER_032087,1,MODERATE
USER_032088,2,AT_RISK
USER_032089,3,OCCASIONAL
USER_032090,0,HIGH
USER_032091,0,HIGH
USER_032092,0,HIGH
USER_032093,0,HIGH
USER_032094,3,OCCASIONAL
USER_032095,2,AT_RISK
USER_032096,0,HIGH
USER_032097,3,OCCASIONAL
USER_032098,1,MODERATE
USER_032099,1,MODERATE
USER_032100,2,AT_RISK
USER_032101,1,MODERATE
USER_032102,0,HIGH
USER_032103,3,OCCASIONAL
USER_032104,0,HIGH
USER_032105,1,MODERATE
USER_032106,0,HIGH
USER_032107,0,HIGH
USER_032108,1,MODERATE
USER_032109,0,HIGH
USER_032110,3,OCCASIONAL
USER_032111,0,HIGH
USER_032112,0,HIGH
USER_032113,2,AT_RISK
USER_032114,1,MODERATE
USER_032115,0,HIGH
USER_032116,0,HIGH
USER_032117,2,AT_RISK
USER_032118,2,AT_RISK
USER_032119,0,HIGH
USER_032120,3,OCCASIONAL
USER_032121,1,MODERATE
USER_032122,1,MODERATE
USER_032123,0,HIGH
USER_032124,0,HIGH
USER_032125,2,AT_RISK
USER_032126,2,AT_RISK
USER_032127,0,HIGH
USER_032128,3,OCCASIONAL
USER_032129,0,HIGH
USER_032130,1,MODERATE
USER_032131,3,OCCASIONAL
USER_032132,0,HIGH
USER_032133,1,MODERATE
USER_032134,2,AT_RISK
USER_032135,1,MODERATE
USER_032136,0,HIGH
USER_032137,2,AT_RISK
USER_032138,0,HIGH
USER_032139,0,HIGH
USER_032140,3,OCCASIONAL
USER_032141,0,HIGH
USER_032142,1,MODERATE
USER_032143,0,HIGH
USER_032144,0,HIGH
USER_032145,2,AT_RISK
USER_032146,1,MODERATE
USER_032147,2,AT_RISK
USER_032148,1,MODERATE
USER_032149,0,HIGH
USER_032150,2,AT_RISK
USER_032151,2,AT_RISK
USER_032152,2,AT_RISK
USER_032153,0,HIGH
USER_032154,0,HIGH
USER_032155,2,AT_RISK
USER_032156,1,MODERATE
USER_032157,1,MODERATE
USER_032158,1,MODERATE
USER_032159,1,MODERATE
USER_032160,1,MODERATE
USER_032161,0,HIGH
USER_032162,3,OCCASIONAL
USER_032163,0,HIGH
USER_032164,3,OCCASIONAL
USER_032165,0,HIGH
USER_032166,0,HIGH
USER_032167,1,MODERATE
USER_032168,0,HIGH
USER_032169,0,HIGH
USER_032170,1,MODERATE
USER_032171,1,MODERATE
USER_032172,1,MODERATE
USER_032173,0,HIGH
USER_032174,1,MODERATE
USER_032175,1,MODERATE
USER_032176,1,MODERATE
USER_032177,1,MODERATE
USER_032178,3,OCCASIONAL
USER_032179,3,OCCASIONAL
USER_032180,2,AT_RISK
USER_032181,0,HIGH
USER_032182,0,HIGH
USER_032183,0,HIGH
USER_032184,1,MODERATE
USER_032185,0,HIGH
USER_032186,0,HIGH
USER_032187,1,MODERATE
USER_032188,1,MODERATE
USER_032189,0,HIGH
USER_032190,2,AT_RISK
USER_032191,2,AT_RISK
USER_032192,3,OCCASIONAL
USER_032193,0,HIGH
USER_032194,2,AT_RISK
USER_032195,0,HIGH
USER_032196,0,HIGH
USER_032197,0,HIGH
USER_032198,2,AT_RISK
USER_032199,2,AT_RISK
USER_032200,0,HIGH
USER_032201,0,HIGH
USER_032202,3,OCCASIONAL
USER_032203,2,AT_RISK
USER_032204,3,OCCASIONAL
USER_032205,2,AT_RISK
USER_032206,1,MODERATE
USER_032207,3,OCCASIONAL
USER_032208,0,HIGH
USER_032209,3,OCCASIONAL
USER_032210,0,HIGH
USER_032211,1,MODERATE
USER_032212,0,HIGH
USER_032213,0,HIGH
USER_032214,3,OCCASIONAL
USER_032215,0,HIGH
USER_032216,1,MODERATE
USER_032217,0,HIGH
USER_032218,0,HIGH
USER_032219,0,HIGH
USER_032220,3,OCCASIONAL
USER_032221,1,MODERATE
USER_032222,0,HIGH
USER_032223,0,HIGH
USER_032224,2,AT_RISK
USER_032225,1,MODERATE
USER_032226,1,MODERATE
USER_032227,3,OCCASIONAL
USER_032228,0,HIGH
USER_032229,1,MODERATE
USER_032230,3,OCCASIONAL
USER_032231,0,HIGH
USER_032232,0,HIGH
USER_032233,0,HIGH
USER_032234,1,MODERATE
USER_032235,1,MODERATE
USER_032236,0,HIGH
USER_032237,2,AT_RISK
USER_032238,1,MODERATE
USER_032239,0,HIGH
USER_032240,0,HIGH
USER_032241,1,MODERATE
USER_032242,0,HIGH
USER_032243,2,AT_RISK
USER_032244,1,MODERATE
USER_032245,2,AT_RISK
USER_032246,0,HIGH
USER_032247,0,HIGH
USER_032248,1,MODERATE
USER_032249,0,HIGH
USER_032250,0,HIGH
USER_032251,0,HIGH
USER_032252,0,HIGH
USER_032253,1,MODERATE
USER_032254,0,HIGH
USER_032255,0,HIGH
USER_032256,3,OCCASIONAL
USER_032257,1,MODERATE
USER_032258,2,AT_RISK
USER_032259,2,AT_RISK
USER_032260,2,AT_RISK
USER_032261,3,OCCASIONAL
USER_032262,1,MODERATE
USER_032263,0,HIGH
USER_032264,0,HIGH
USER_032265,0,HIGH
USER_032266,2,AT_RISK
USER_032267,2,AT_RISK
USER_032268,2,AT_RISK
USER_032269,1,MODERATE
USER_032270,0,HIGH
USER_032271,1,MODERATE
USER_032272,0,HIGH
USER_032273,3,OCCASIONAL
USER_032274,2,AT_RISK
USER_032275,1,MODERATE
USER_032276,2,AT_RISK
USER_032277,1,MODERATE
USER_032278,0,HIGH
USER_032279,0,HIGH
USER_032280,3,OCCASIONAL
USER_032281,1,MODERATE
USER_032282,0,HIGH
USER_032283,3,OCCASIONAL
USER_032284,0,HIGH
USER_032285,3,OCCASIONAL
USER_032286,2,AT_RISK
USER_032287,1,MODERATE
USER_032288,1,MODERATE
USER_032289,0,HIGH
USER_032290,0,HIGH
USER_032291,2,AT_RISK
USER_032292,0,HIGH
USER_032293,0,HIGH
USER_032294,0,HIGH
USER_032295,1,MODERATE
USER_032296,0,HIGH
USER_032297,0,HIGH
USER_032298,0,HIGH
USER_032299,1,MODERATE
USER_032300,1,MODERATE
USER_032301,1,MODERATE
USER_032302,0,HIGH
USER_032303,2,AT_RISK
USER_032304,0,HIGH
USER_032305,3,OCCASIONAL
USER_032306,0,HIGH
USER_032307,3,OCCASIONAL
USER_032308,0,HIGH
USER_032309,0,HIGH
USER_032310,3,OCCASIONAL
USER_032311,1,MODERATE
USER_032312,0,HIGH
USER_032313,0,HIGH
USER_032314,0,HIGH
USER_032315,1,MODERATE
USER_032316,0,HIGH
USER_032317,1,MODERATE
USER_032318,3,OCCASIONAL
USER_032319,2,AT_RISK
USER_032320,1,MODERATE
USER_032321,1,MODERATE
USER_032322,0,HIGH
USER_032323,1,MODERATE
USER_032324,2,AT_RISK
USER_032325,0,HIGH
USER_032326,3,OCCASIONAL
USER_032327,0,HIGH
USER_032328,2,AT_RISK
USER_032329,1,MODERATE
USER_032330,2,AT_RISK
USER_032331,3,OCCASIONAL
USER_032332,3,OCCASIONAL
USER_032333,1,MODERATE
USER_032334,1,MODERATE
USER_032335,0,HIGH
USER_032336,2,AT_RISK
USER_032337,0,HIGH
USER_032338,1,MODERATE
USER_032339,1,MODERATE
USER_032340,3,OCCASIONAL
USER_032341,2,AT_RISK
USER_032342,1,MODERATE
USER_032343,0,HIGH
USER_032344,1,MODERATE
USER_032345,0,HIGH
USER_032346,1,MODERATE
USER_032347,0,HIGH
USER_032348,0,HIGH
USER_032349,0,HIGH
USER_032350,0,HIGH
USER_032351,1,MODERATE
USER_032352,1,MODERATE
